sample_index,relative_cycles_from_trigger,relative_time_ns,sda_stage1,sda_stage2,sda_filtered,scl_stage1,scl_stage2,scl_filtered,sda_drive_low,scl_drive_low,ack_decision_strobe,ack_value_used,first_nack_event,first_nack_latched,nvp_reset,vdd1_enable,vdd3_enable,init_active,bit_index,byte_phase,fsm_state,operation_index,current_tx_byte,init_done,init_error,first_error_code,first_error_valid,raw_hex
2436,-636,-10176,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2437,-635,-10160,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2438,-634,-10144,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2439,-633,-10128,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2440,-632,-10112,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2441,-631,-10096,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2442,-630,-10080,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2443,-629,-10064,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2444,-628,-10048,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2445,-627,-10032,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F087
2446,-626,-10016,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,7,2,96,0,0,0,0,0x000600207010F187
2447,-625,-10000,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F007
2448,-624,-9984,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F007
2449,-623,-9968,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F007
2450,-622,-9952,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F007
2451,-621,-9936,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F00F
2452,-620,-9920,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F01F
2453,-619,-9904,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F01F
2454,-618,-9888,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F01F
2455,-617,-9872,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2456,-616,-9856,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2457,-615,-9840,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2458,-614,-9824,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2459,-613,-9808,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2460,-612,-9792,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2461,-611,-9776,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2462,-610,-9760,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2463,-609,-9744,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2464,-608,-9728,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2465,-607,-9712,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2466,-606,-9696,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2467,-605,-9680,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2468,-604,-9664,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2469,-603,-9648,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2470,-602,-9632,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2471,-601,-9616,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2472,-600,-9600,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2473,-599,-9584,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2474,-598,-9568,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2475,-597,-9552,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2476,-596,-9536,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2477,-595,-9520,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2478,-594,-9504,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2479,-593,-9488,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2480,-592,-9472,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2481,-591,-9456,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2482,-590,-9440,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2483,-589,-9424,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2484,-588,-9408,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2485,-587,-9392,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2486,-586,-9376,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2487,-585,-9360,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2488,-584,-9344,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2489,-583,-9328,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2490,-582,-9312,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2491,-581,-9296,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2492,-580,-9280,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2493,-579,-9264,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2494,-578,-9248,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2495,-577,-9232,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2496,-576,-9216,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2497,-575,-9200,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2498,-574,-9184,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2499,-573,-9168,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2500,-572,-9152,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2501,-571,-9136,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2502,-570,-9120,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2503,-569,-9104,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2504,-568,-9088,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2505,-567,-9072,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2506,-566,-9056,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2507,-565,-9040,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2508,-564,-9024,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2509,-563,-9008,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2510,-562,-8992,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2511,-561,-8976,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2512,-560,-8960,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2513,-559,-8944,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2514,-558,-8928,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2515,-557,-8912,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2516,-556,-8896,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2517,-555,-8880,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2518,-554,-8864,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2519,-553,-8848,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2520,-552,-8832,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2521,-551,-8816,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2522,-550,-8800,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2523,-549,-8784,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2524,-548,-8768,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2525,-547,-8752,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2526,-546,-8736,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2527,-545,-8720,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2528,-544,-8704,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2529,-543,-8688,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2530,-542,-8672,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2531,-541,-8656,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2532,-540,-8640,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2533,-539,-8624,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2534,-538,-8608,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2535,-537,-8592,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2536,-536,-8576,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2537,-535,-8560,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2538,-534,-8544,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2539,-533,-8528,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2540,-532,-8512,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2541,-531,-8496,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2542,-530,-8480,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2543,-529,-8464,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2544,-528,-8448,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2545,-527,-8432,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2546,-526,-8416,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2547,-525,-8400,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2548,-524,-8384,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2549,-523,-8368,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2550,-522,-8352,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2551,-521,-8336,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2552,-520,-8320,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2553,-519,-8304,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2554,-518,-8288,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2555,-517,-8272,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2556,-516,-8256,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2557,-515,-8240,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2558,-514,-8224,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2559,-513,-8208,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2560,-512,-8192,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2561,-511,-8176,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2562,-510,-8160,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2563,-509,-8144,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2564,-508,-8128,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2565,-507,-8112,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2566,-506,-8096,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2567,-505,-8080,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2568,-504,-8064,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2569,-503,-8048,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2570,-502,-8032,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2571,-501,-8016,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2572,-500,-8000,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2573,-499,-7984,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2574,-498,-7968,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2575,-497,-7952,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2576,-496,-7936,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2577,-495,-7920,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2578,-494,-7904,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2579,-493,-7888,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2580,-492,-7872,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2581,-491,-7856,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2582,-490,-7840,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2583,-489,-7824,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2584,-488,-7808,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2585,-487,-7792,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2586,-486,-7776,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2587,-485,-7760,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2588,-484,-7744,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2589,-483,-7728,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2590,-482,-7712,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2591,-481,-7696,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2592,-480,-7680,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2593,-479,-7664,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2594,-478,-7648,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2595,-477,-7632,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2596,-476,-7616,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2597,-475,-7600,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2598,-474,-7584,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2599,-473,-7568,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2600,-472,-7552,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2601,-471,-7536,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2602,-470,-7520,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2603,-469,-7504,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2604,-468,-7488,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2605,-467,-7472,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2606,-466,-7456,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2607,-465,-7440,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2608,-464,-7424,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2609,-463,-7408,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2610,-462,-7392,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2611,-461,-7376,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2612,-460,-7360,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2613,-459,-7344,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2614,-458,-7328,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2615,-457,-7312,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2616,-456,-7296,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2617,-455,-7280,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2618,-454,-7264,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2619,-453,-7248,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2620,-452,-7232,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2621,-451,-7216,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2622,-450,-7200,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2623,-449,-7184,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2624,-448,-7168,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2625,-447,-7152,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2626,-446,-7136,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
2627,-445,-7120,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,7,2,8,2,255,0,0,0,0,0x000FF0208027F03F
